User Name,Report Name,Report Folder Path,Report Type,Is Scheduled,Last Execution Date,No. of Execution,Connection,Universe,Calculation View
user169,Ticket Dashboard 17,/SAP Template/HR,Crystal,1,2025-10-16 18:18:00,5,Move HANA ALL,U_SERVICE,CV_SERV
user236,Forecast Report,/SAP Template/Sales,WebI,0,2024-04-08 07:08:00,36,ORACLE_LINK,U_INVENTORY,CV_INV
user70,Sales Summary,/User Folders/user70/Reports,Crystal,1,2023-12-21 05:53:00,15,EXT_REPORT_CONN,U_MANUFACTURING,
user56,GL Trial Balance,/User Folders/user56/Dashboards,Crystal,0,2025-05-24 02:36:00,32,LEGACY_SYS,U_SERVICE,
user43,Production Plan,/User Folders/user43/Dashboards,Crystal,1,2023-01-25 09:44:00,7,BW HANA ALL,U_SALES_ANALYSIS,CV_SLS
user225,Ticket Dashboard,/SAP Template/Inventory,Crystal,1,2025-12-16 03:14:00,3,LEGACY_SYS,U_HR_MASTER,
user227,Capacity Planning,/User Folders/user227/Dashboards,WebI,1,2024-01-04 15:15:00,9,HANA_CONN2,U_MANUFACTURING,CV_CAP
user9,Ticket Dashboard,/User Folders/user9/Dashboards,Crystal,0,2025-08-31 16:14:00,9,HANA_CONN2,U_INVENTORY,CV_INV
user167,Capacity Planning,/SAP Template/Finance,WebI,1,2024-04-02 13:04:00,4,Move HANA ALL,U_HR_MASTER,CV_HR
user159,Customer Insights,/SAP Template/Sales,Crystal,0,2024-05-31 04:19:00,32,API_GATEWAY,U_SALES_ANALYSIS,
user58,Forecast Report,/User Folders/user58/Dashboards,WebI,1,2024-05-11 20:29:00,36,API_GATEWAY,U_PRODUCTION,
user128,Inventory Snapshot,/User Folders/user128/Dashboards,Crystal,0,2024-06-08 05:09:00,10,LEGACY_SYS,U_MANUFACTURING,
user80,Inventory Snapshot,/User Folders/user80/Reports,WebI,0,2025-05-22 02:16:00,7,EXT_REPORT_CONN,U_HR_MASTER,
user217,Forecast Report,/User Folders/user217/Dashboards,Crystal,0,2025-01-02 02:41:00,27,XYZ,U_PROCUREMENT,CV_PO
user6,GL Trial Balance,/User Folders/user6/Reports,Crystal,1,2025-11-02 14:10:00,35,BW HANA ALL,U_PROCUREMENT,CV_PO
user222,Customer Insights,/SAP Template/Inventory,WebI,1,2025-06-28 18:11:00,9,ECC_CONN,U_SERVICE,
user70,HR Attrition,/User Folders/user70/Dashboards,Crystal,0,2025-05-28 17:12:00,3,XYZ,U_PROCUREMENT,CV_PO
user147,HR Attrition,/SAP Template/HR,WebI,1,2023-08-13 02:55:00,3,BW HANA ALL,U_PROCUREMENT,CV_PO
user73,PO Details,/User Folders/user73/Dashboards,WebI,0,2023-10-04 08:59:00,7,LEGACY_SYS,U_INVENTORY,
user216,GL Trial Balance,/User Folders/user216/Reports,Crystal,1,2025-09-25 14:36:00,15,XYZ,U_PRODUCTION,CV_PROD
user185,Capacity Planning,/User Folders/user185/Dashboards,Crystal,1,2023-09-27 13:50:00,8,Move HANA ALL,U_MANUFACTURING,CV_CAP
user44,Capacity Planning,/SAP Template/Inventory,WebI,0,2025-06-18 01:09:00,25,LEGACY_SYS,U_MANUFACTURING,
user104,HR Attrition,/User Folders/user104/Dashboards,WebI,1,2024-04-21 12:05:00,7,EXT_REPORT_CONN,U_FINANCIALS,
user53,Capacity Planning,/SAP Template/Finance,WebI,0,2025-07-01 21:39:00,1,EXT_REPORT_CONN,U_FINANCIALS,
user170,Forecast Report,/SAP Template/Finance,WebI,1,2023-07-01 18:47:00,3,HANA_CONN2,U_INVENTORY,CV_INV
user221,Forecast Report,/User Folders/user221/Dashboards,Crystal,0,2025-03-07 13:14:00,6,API_GATEWAY,U_PROCUREMENT,
user237,PO Details,/User Folders/user237/Dashboards,Crystal,0,2024-11-26 02:00:00,4,ORACLE_LINK,U_PROCUREMENT,CV_PO
user81,Sales Summary,/SAP Template/Inventory,WebI,1,2023-01-21 22:38:00,9,Move HANA ALL,U_MANUFACTURING,CV_CAP
user52,Sales Summary 13,/User Folders/user52/Analysis,WebI,1,2025-03-08 05:31:00,6,LEGACY_SYS,U_HR_MASTER,
user93,Forecast Report,/User Folders/user93/Reports,WebI,1,2023-11-24 11:50:00,3,ORACLE_LINK,U_MANUFACTURING,CV_CAP
user103,Inventory Snapshot,/User Folders/user103/Dashboards,WebI,1,2025-09-07 20:04:00,17,API_GATEWAY,U_FINANCIALS,
user189,Customer Insights,/User Folders/user189/Dashboards,WebI,0,2024-12-02 09:46:00,6,ORACLE_LINK,U_MANUFACTURING,CV_CAP
user8,Ticket Dashboard,/User Folders/user8/Dashboards,Crystal,0,2023-12-30 20:02:00,9,API_GATEWAY,U_SALES_ANALYSIS,
user233,Customer Insights,/User Folders/user233/Dashboards,WebI,1,2024-11-10 13:45:00,7,XYZ,U_INVENTORY,CV_INV
user191,PO Details,/User Folders/user191/Analysis,WebI,0,2023-09-26 16:27:00,12,ORACLE_LINK,U_HR_MASTER,CV_HR
user191,Ticket Dashboard,/User Folders/user191/Reports,WebI,1,2024-12-28 10:42:00,28,XYZ,U_SERVICE,CV_SERV
user111,Capacity Planning,/User Folders/user111/Dashboards,WebI,1,2023-08-25 15:33:00,8,XYZ,U_HR_MASTER,CV_HR
user157,PO Details 7,/User Folders/user157/Dashboards,Crystal,1,2023-05-22 03:27:00,2,HANA_CONN2,U_PRODUCTION,CV_PROD
user32,Production Plan,/User Folders/user32/Reports,Crystal,0,2025-12-04 10:19:00,4,Move HANA ALL,U_SALES_ANALYSIS,CV_SLS
user113,Capacity Planning 3,/SAP Template/Inventory,WebI,0,2023-12-20 04:12:00,3,API_GATEWAY,U_SERVICE,
user207,Capacity Planning,/User Folders/user207/Reports,WebI,1,2023-10-22 21:05:00,9,ECC_CONN,U_SERVICE,
user33,GL Trial Balance 19,/SAP Template/Manufacturing,Crystal,0,2024-07-02 23:32:00,3,BW HANA ALL,U_MANUFACTURING,CV_CAP
user39,Customer Insights 4,/User Folders/user39/Analysis,WebI,0,2023-04-02 11:48:00,4,HANA_CONN2,U_PROCUREMENT,CV_PO
user26,Inventory Snapshot,/User Folders/user26/Dashboards,WebI,0,2023-08-22 18:57:00,6,Move HANA ALL,U_FINANCIALS,CV_FIN
user16,HR Attrition 19,/User Folders/user16/Reports,WebI,1,2025-02-07 19:05:00,24,EXT_REPORT_CONN,U_PROCUREMENT,
user149,Customer Insights,/User Folders/user149/Analysis,WebI,1,2024-08-27 20:55:00,2,ECC_CONN,U_SALES_ANALYSIS,
user155,Forecast Report,/User Folders/user155/Dashboards,Crystal,0,2023-03-01 23:47:00,3,Move HANA ALL,U_HR_MASTER,CV_HR
user38,HR Attrition 10,/User Folders/user38/Reports,WebI,1,2023-08-20 04:34:00,5,API_GATEWAY,U_PROCUREMENT,
user116,PO Details 4,/User Folders/user116/Reports,WebI,0,2023-07-17 11:51:00,97,ECC_CONN,U_SERVICE,
user76,Sales Summary,/User Folders/user76/Dashboards,WebI,0,2025-02-07 12:35:00,3,LEGACY_SYS,U_MANUFACTURING,
user206,Production Plan,/User Folders/user206/Analysis,Crystal,1,2024-01-08 09:23:00,4,ORACLE_LINK,U_PROCUREMENT,CV_PO
user29,Customer Insights,/User Folders/user29/Reports,Crystal,0,2023-04-25 05:33:00,15,BW HANA ALL,U_INVENTORY,CV_INV
user42,Sales Summary,/User Folders/user42/Analysis,WebI,1,2024-12-02 16:08:00,23,Move HANA ALL,U_PRODUCTION,CV_PROD
user76,Capacity Planning,/SAP Template/Inventory,WebI,1,2024-10-31 06:14:00,31,EXT_REPORT_CONN,U_PRODUCTION,
user214,Customer Insights,/SAP Template/Sales,Crystal,0,2025-07-30 06:19:00,9,Move HANA ALL,U_SALES_ANALYSIS,CV_SLS
user83,HR Attrition,/User Folders/user83/Analysis,Crystal,0,2024-01-06 17:11:00,4,ORACLE_LINK,U_PROCUREMENT,CV_PO
user49,PO Details,/User Folders/user49/Dashboards,WebI,0,2023-05-27 08:01:00,30,API_GATEWAY,U_MANUFACTURING,
user107,Sales Summary,/SAP Template/Inventory,Crystal,0,2023-06-06 08:23:00,1,ORACLE_LINK,U_PRODUCTION,CV_PROD
user120,Sales Summary 18,/User Folders/user120/Dashboards,WebI,1,2025-06-06 21:50:00,3,BW HANA ALL,U_MANUFACTURING,CV_CAP
user245,Capacity Planning 1,/User Folders/user245/Analysis,Crystal,0,2024-05-03 22:18:00,7,BW HANA ALL,U_MANUFACTURING,CV_CAP
user79,HR Attrition 8,/SAP Template/Sales,WebI,1,2023-02-26 15:53:00,1,XYZ,U_PRODUCTION,CV_PROD
user16,HR Attrition 6,/SAP Template/Finance,WebI,0,2025-10-01 16:44:00,14,BW HANA ALL,U_PRODUCTION,CV_PROD
user199,HR Attrition,/SAP Template/Manufacturing,Crystal,1,2024-07-15 16:27:00,7,Move HANA ALL,U_PRODUCTION,CV_PROD
user21,GL Trial Balance 10,/User Folders/user21/Analysis,WebI,0,2023-03-13 01:54:00,12,ECC_CONN,U_INVENTORY,
user145,PO Details,/User Folders/user145/Dashboards,WebI,1,2025-08-09 23:48:00,3,ECC_CONN,U_SERVICE,
user174,PO Details,/User Folders/user174/Analysis,Crystal,0,2023-09-24 05:23:00,16,Move HANA ALL,U_PRODUCTION,CV_PROD
user178,GL Trial Balance,/User Folders/user178/Reports,Crystal,1,2024-03-19 14:54:00,1,ECC_CONN,U_SERVICE,
user29,Production Plan,/SAP Template/HR,WebI,1,2025-03-14 05:44:00,2,HANA_CONN2,U_MANUFACTURING,CV_CAP
user64,Ticket Dashboard,/User Folders/user64/Analysis,WebI,0,2024-12-31 12:19:00,12,API_GATEWAY,U_SERVICE,
user129,PO Details,/SAP Template/Sales,WebI,0,2023-03-23 21:10:00,5,BW HANA ALL,U_INVENTORY,CV_INV
user42,Ticket Dashboard,/User Folders/user42/Analysis,WebI,1,2024-11-06 12:39:00,29,LEGACY_SYS,U_PROCUREMENT,
user172,Customer Insights,/User Folders/user172/Reports,Crystal,0,2024-02-26 16:09:00,12,HANA_CONN2,U_FINANCIALS,CV_FIN
user240,Customer Insights 19,/User Folders/user240/Analysis,WebI,1,2024-02-29 16:42:00,3,API_GATEWAY,U_SERVICE,
user185,Sales Summary,/User Folders/user185/Analysis,Crystal,1,2024-01-28 03:00:00,3,LEGACY_SYS,U_MANUFACTURING,
user237,Sales Summary,/SAP Template/HR,Crystal,1,2023-07-16 19:47:00,9,ORACLE_LINK,U_PROCUREMENT,CV_PO
user149,Capacity Planning 12,/User Folders/user149/Reports,Crystal,1,2023-07-17 21:37:00,22,ORACLE_LINK,U_SERVICE,CV_SERV
user6,GL Trial Balance,/User Folders/user6/Dashboards,Crystal,1,2023-06-05 06:15:00,20,LEGACY_SYS,U_FINANCIALS,
user68,Ticket Dashboard,/SAP Template/Finance,WebI,1,2023-11-20 05:06:00,2,BW HANA ALL,U_FINANCIALS,CV_FIN
user92,Capacity Planning,/User Folders/user92/Dashboards,WebI,1,2024-07-05 14:23:00,9,LEGACY_SYS,U_PROCUREMENT,
user85,Capacity Planning,/SAP Template/Inventory,Crystal,0,2024-03-14 19:17:00,1,EXT_REPORT_CONN,U_MANUFACTURING,
user24,Customer Insights,/User Folders/user24/Analysis,WebI,1,2023-06-12 13:20:00,9,ECC_CONN,U_MANUFACTURING,
user248,GL Trial Balance,/User Folders/user248/Dashboards,WebI,1,2025-10-21 03:17:00,37,XYZ,U_MANUFACTURING,CV_CAP
user202,Capacity Planning,/User Folders/user202/Analysis,Crystal,0,2023-08-12 17:10:00,22,ORACLE_LINK,U_INVENTORY,CV_INV
user82,GL Trial Balance,/User Folders/user82/Reports,Crystal,1,2024-04-06 16:40:00,16,API_GATEWAY,U_HR_MASTER,
user106,GL Trial Balance,/SAP Template/Sales,Crystal,0,2025-11-24 16:43:00,3,BW HANA ALL,U_SERVICE,CV_SERV
user232,Customer Insights,/User Folders/user232/Reports,Crystal,1,2024-05-03 01:22:00,5,ORACLE_LINK,U_SERVICE,CV_SERV
user77,HR Attrition 6,/SAP Template/HR,WebI,0,2023-02-04 06:49:00,3,LEGACY_SYS,U_PRODUCTION,
user154,Forecast Report 2,/SAP Template/Inventory,Crystal,0,2023-10-31 09:39:00,4,LEGACY_SYS,U_PROCUREMENT,
user183,Inventory Snapshot,/User Folders/user183/Dashboards,Crystal,1,2025-09-01 08:26:00,4,HANA_CONN2,U_MANUFACTURING,CV_CAP
user157,HR Attrition,/SAP Template/HR,WebI,1,2024-03-19 05:30:00,22,BW HANA ALL,U_HR_MASTER,CV_HR
user136,GL Trial Balance 16,/User Folders/user136/Dashboards,WebI,1,2023-07-21 20:59:00,5,XYZ,U_SALES_ANALYSIS,CV_SLS
user40,HR Attrition,/SAP Template/Manufacturing,WebI,1,2023-04-05 15:01:00,9,BW HANA ALL,U_PRODUCTION,CV_PROD
user226,GL Trial Balance,/User Folders/user226/Reports,Crystal,0,2024-05-11 05:15:00,23,Move HANA ALL,U_HR_MASTER,CV_HR
user141,Sales Summary,/SAP Template/Manufacturing,Crystal,0,2024-03-20 14:36:00,7,BW HANA ALL,U_SERVICE,CV_SERV
user28,Inventory Snapshot 16,/User Folders/user28/Dashboards,Crystal,0,2023-08-14 06:15:00,1,LEGACY_SYS,U_PRODUCTION,
user9,PO Details,/User Folders/user9/Reports,Crystal,0,2023-07-06 02:57:00,2,ORACLE_LINK,U_PRODUCTION,CV_PROD
user225,PO Details,/User Folders/user225/Analysis,Crystal,1,2023-04-25 15:00:00,1,ECC_CONN,U_PRODUCTION,
user23,Forecast Report,/User Folders/user23/Reports,Crystal,0,2025-02-26 07:33:00,23,EXT_REPORT_CONN,U_SALES_ANALYSIS,
user56,Sales Summary,/User Folders/user56/Analysis,WebI,0,2023-12-22 02:57:00,11,BW HANA ALL,U_SALES_ANALYSIS,CV_SLS
user30,Production Plan,/User Folders/user30/Dashboards,WebI,0,2024-06-24 20:16:00,6,API_GATEWAY,U_SALES_ANALYSIS,
user211,Capacity Planning,/User Folders/user211/Analysis,WebI,1,2023-04-10 04:25:00,2,Move HANA ALL,U_MANUFACTURING,CV_CAP
user224,Customer Insights,/SAP Template/HR,WebI,1,2024-12-03 23:31:00,21,XYZ,U_HR_MASTER,CV_HR
user108,Customer Insights,/User Folders/user108/Reports,WebI,0,2023-07-26 07:19:00,9,LEGACY_SYS,U_MANUFACTURING,
user230,Ticket Dashboard,/User Folders/user230/Reports,WebI,1,2025-12-15 09:25:00,37,Move HANA ALL,U_FINANCIALS,CV_FIN
user165,Forecast Report,/SAP Template/Inventory,Crystal,0,2025-09-22 20:02:00,56,ORACLE_LINK,U_HR_MASTER,CV_HR
user245,Forecast Report,/User Folders/user245/Dashboards,Crystal,0,2024-02-26 17:27:00,2,Move HANA ALL,U_SALES_ANALYSIS,CV_SLS
user93,Capacity Planning,/User Folders/user93/Dashboards,WebI,0,2023-11-06 05:07:00,5,XYZ,U_PROCUREMENT,CV_PO
user43,Ticket Dashboard 8,/User Folders/user43/Dashboards,Crystal,1,2023-10-14 12:10:00,1,BW HANA ALL,U_HR_MASTER,CV_HR
user158,Forecast Report 3,/User Folders/user158/Analysis,WebI,1,2025-07-24 01:44:00,7,BW HANA ALL,U_PROCUREMENT,CV_PO
user70,PO Details,/User Folders/user70/Reports,WebI,1,2024-06-04 15:54:00,20,ECC_CONN,U_HR_MASTER,
user91,Forecast Report,/User Folders/user91/Dashboards,Crystal,0,2025-02-17 07:27:00,9,LEGACY_SYS,U_FINANCIALS,
user136,Inventory Snapshot 12,/User Folders/user136/Dashboards,WebI,1,2025-05-21 09:15:00,3,ECC_CONN,U_HR_MASTER,
user136,PO Details,/SAP Template/HR,Crystal,1,2025-06-30 07:08:00,6,ECC_CONN,U_PROCUREMENT,
user250,PO Details,/User Folders/user250/Analysis,WebI,0,2024-11-10 19:20:00,5,ECC_CONN,U_PROCUREMENT,
user122,Ticket Dashboard,/User Folders/user122/Dashboards,Crystal,0,2025-08-08 02:01:00,34,LEGACY_SYS,U_FINANCIALS,
user181,Sales Summary,/SAP Template/Sales,WebI,1,2023-10-03 08:32:00,3,API_GATEWAY,U_INVENTORY,
user160,Inventory Snapshot 17,/User Folders/user160/Dashboards,WebI,1,2025-10-14 19:59:00,5,ECC_CONN,U_PROCUREMENT,
user128,Sales Summary,/User Folders/user128/Reports,Crystal,0,2023-08-03 06:00:00,8,BW HANA ALL,U_PROCUREMENT,CV_PO
user237,Sales Summary,/User Folders/user237/Analysis,Crystal,0,2024-08-20 15:14:00,6,API_GATEWAY,U_MANUFACTURING,
user171,Sales Summary,/User Folders/user171/Analysis,WebI,1,2025-10-02 23:01:00,1,BW HANA ALL,U_PRODUCTION,CV_PROD
user181,Sales Summary,/User Folders/user181/Reports,Crystal,0,2025-04-03 13:28:00,5,Move HANA ALL,U_HR_MASTER,CV_HR
user183,Customer Insights 18,/User Folders/user183/Analysis,WebI,0,2023-07-15 17:50:00,7,HANA_CONN2,U_SERVICE,CV_SERV
user47,Forecast Report 6,/SAP Template/Inventory,WebI,1,2025-11-27 23:29:00,6,ORACLE_LINK,U_SERVICE,CV_SERV
user168,Sales Summary,/SAP Template/Inventory,Crystal,1,2025-11-04 07:58:00,8,Move HANA ALL,U_SERVICE,CV_SERV
user234,PO Details,/User Folders/user234/Dashboards,Crystal,1,2024-02-24 05:20:00,30,ECC_CONN,U_INVENTORY,
user154,Inventory Snapshot,/User Folders/user154/Dashboards,Crystal,1,2024-11-22 17:25:00,9,HANA_CONN2,U_HR_MASTER,CV_HR
user239,PO Details,/User Folders/user239/Analysis,Crystal,1,2023-11-06 22:01:00,9,XYZ,U_FINANCIALS,CV_FIN
user131,PO Details 12,/User Folders/user131/Analysis,Crystal,0,2023-11-13 11:08:00,1,ECC_CONN,U_SERVICE,
user15,Forecast Report,/User Folders/user15/Analysis,Crystal,1,2024-04-25 08:33:00,83,HANA_CONN2,U_SALES_ANALYSIS,CV_SLS
user200,Inventory Snapshot,/User Folders/user200/Analysis,Crystal,0,2024-07-15 22:50:00,7,LEGACY_SYS,U_PRODUCTION,
user90,Sales Summary,/SAP Template/Inventory,Crystal,1,2023-12-11 11:19:00,5,API_GATEWAY,U_INVENTORY,
user248,GL Trial Balance 12,/User Folders/user248/Reports,Crystal,0,2024-10-20 18:16:00,1,LEGACY_SYS,U_HR_MASTER,
user242,Capacity Planning,/SAP Template/Sales,WebI,0,2025-05-25 00:39:00,70,BW HANA ALL,U_PROCUREMENT,CV_PO
user44,Ticket Dashboard 14,/User Folders/user44/Dashboards,Crystal,0,2023-02-21 16:12:00,7,ECC_CONN,U_HR_MASTER,
user204,Customer Insights,/User Folders/user204/Reports,WebI,1,2023-11-08 15:09:00,8,LEGACY_SYS,U_INVENTORY,
user129,HR Attrition,/User Folders/user129/Analysis,Crystal,0,2025-11-11 01:39:00,24,ECC_CONN,U_HR_MASTER,
user18,PO Details 15,/User Folders/user18/Reports,Crystal,1,2025-04-13 13:57:00,1,ECC_CONN,U_INVENTORY,
user132,Customer Insights,/User Folders/user132/Dashboards,Crystal,1,2025-01-06 23:16:00,8,API_GATEWAY,U_INVENTORY,
user115,GL Trial Balance,/User Folders/user115/Reports,WebI,0,2025-01-07 09:48:00,9,ECC_CONN,U_HR_MASTER,
user136,Customer Insights,/User Folders/user136/Analysis,Crystal,0,2023-03-13 22:31:00,3,API_GATEWAY,U_PROCUREMENT,
user211,GL Trial Balance,/User Folders/user211/Analysis,Crystal,0,2025-11-16 08:42:00,5,BW HANA ALL,U_PROCUREMENT,CV_PO
user12,GL Trial Balance 11,/SAP Template/Inventory,Crystal,1,2024-08-23 01:23:00,3,LEGACY_SYS,U_SERVICE,
user27,PO Details,/User Folders/user27/Reports,Crystal,1,2025-07-07 06:06:00,4,Move HANA ALL,U_SERVICE,CV_SERV
user174,Capacity Planning,/User Folders/user174/Dashboards,WebI,0,2025-10-04 09:51:00,4,Move HANA ALL,U_SERVICE,CV_SERV
user242,PO Details,/User Folders/user242/Dashboards,Crystal,0,2023-11-01 17:22:00,7,LEGACY_SYS,U_MANUFACTURING,
user19,Ticket Dashboard,/User Folders/user19/Reports,WebI,1,2025-05-31 14:31:00,1,Move HANA ALL,U_SERVICE,CV_SERV
user100,PO Details,/User Folders/user100/Analysis,WebI,0,2023-12-23 07:12:00,24,EXT_REPORT_CONN,U_PROCUREMENT,
user1,HR Attrition,/SAP Template/Inventory,Crystal,1,2024-02-20 18:21:00,8,XYZ,U_PROCUREMENT,CV_PO
user189,Inventory Snapshot,/User Folders/user189/Reports,Crystal,1,2023-07-03 07:44:00,11,EXT_REPORT_CONN,U_SALES_ANALYSIS,
user37,Production Plan,/SAP Template/Sales,Crystal,1,2023-06-07 17:20:00,4,API_GATEWAY,U_PROCUREMENT,
user176,Ticket Dashboard,/User Folders/user176/Analysis,WebI,0,2024-04-25 15:43:00,4,API_GATEWAY,U_SERVICE,
user145,GL Trial Balance 15,/User Folders/user145/Analysis,Crystal,0,2023-03-31 09:28:00,35,LEGACY_SYS,U_MANUFACTURING,
user231,Capacity Planning 1,/SAP Template/Inventory,WebI,0,2023-12-06 04:50:00,1,HANA_CONN2,U_HR_MASTER,CV_HR
user109,GL Trial Balance,/SAP Template/Inventory,WebI,0,2025-01-21 05:27:00,27,ORACLE_LINK,U_SERVICE,CV_SERV
user67,Customer Insights,/User Folders/user67/Analysis,WebI,0,2023-03-13 03:03:00,6,Move HANA ALL,U_INVENTORY,CV_INV
user172,Production Plan,/User Folders/user172/Analysis,WebI,1,2023-05-21 05:26:00,9,HANA_CONN2,U_HR_MASTER,CV_HR
user133,Capacity Planning,/User Folders/user133/Analysis,WebI,0,2025-03-19 18:49:00,17,HANA_CONN2,U_SALES_ANALYSIS,CV_SLS
user224,Ticket Dashboard,/User Folders/user224/Analysis,Crystal,1,2025-08-17 02:55:00,1,BW HANA ALL,U_PRODUCTION,CV_PROD
user190,PO Details,/User Folders/user190/Analysis,Crystal,1,2023-06-25 23:42:00,8,LEGACY_SYS,U_PROCUREMENT,
user47,Sales Summary,/SAP Template/Sales,Crystal,0,2025-09-12 21:09:00,4,ORACLE_LINK,U_SERVICE,CV_SERV
user247,PO Details 8,/SAP Template/Sales,WebI,1,2024-09-27 02:13:00,7,BW HANA ALL,U_SERVICE,CV_SERV
user245,Inventory Snapshot,/User Folders/user245/Reports,Crystal,1,2024-05-13 17:26:00,10,Move HANA ALL,U_SERVICE,CV_SERV
user51,Capacity Planning,/SAP Template/HR,Crystal,1,2024-11-21 07:45:00,9,LEGACY_SYS,U_PROCUREMENT,
user120,HR Attrition,/SAP Template/Sales,WebI,1,2025-07-28 15:49:00,2,API_GATEWAY,U_FINANCIALS,
user53,PO Details,/User Folders/user53/Reports,WebI,1,2023-06-24 10:12:00,4,HANA_CONN2,U_FINANCIALS,CV_FIN
user59,Capacity Planning 4,/SAP Template/Sales,WebI,1,2023-02-06 06:07:00,4,EXT_REPORT_CONN,U_INVENTORY,
user232,Inventory Snapshot,/User Folders/user232/Dashboards,Crystal,0,2025-01-08 06:10:00,4,XYZ,U_SERVICE,CV_SERV
user172,Customer Insights,/User Folders/user172/Analysis,WebI,0,2025-10-03 07:01:00,5,API_GATEWAY,U_INVENTORY,
user103,Inventory Snapshot,/User Folders/user103/Reports,WebI,0,2025-03-13 18:52:00,4,BW HANA ALL,U_INVENTORY,CV_INV
user14,Production Plan,/SAP Template/Finance,WebI,1,2024-01-20 17:19:00,21,BW HANA ALL,U_SALES_ANALYSIS,CV_SLS
user33,GL Trial Balance,/SAP Template/HR,WebI,1,2024-12-01 17:25:00,6,ECC_CONN,U_FINANCIALS,
user125,PO Details 20,/User Folders/user125/Analysis,WebI,0,2025-09-17 16:29:00,6,LEGACY_SYS,U_MANUFACTURING,
user213,Customer Insights,/User Folders/user213/Reports,Crystal,0,2023-06-09 18:30:00,8,LEGACY_SYS,U_PROCUREMENT,
user154,PO Details,/User Folders/user154/Reports,WebI,0,2025-01-06 19:45:00,4,LEGACY_SYS,U_SALES_ANALYSIS,
user6,Customer Insights,/User Folders/user6/Analysis,Crystal,0,2023-07-13 10:11:00,9,ECC_CONN,U_MANUFACTURING,
user236,Customer Insights 8,/User Folders/user236/Analysis,Crystal,1,2025-06-04 10:14:00,29,Move HANA ALL,U_INVENTORY,CV_INV
user96,Inventory Snapshot,/User Folders/user96/Reports,WebI,1,2023-11-05 07:07:00,92,ORACLE_LINK,U_PROCUREMENT,CV_PO
user27,Production Plan,/User Folders/user27/Analysis,Crystal,0,2024-07-12 02:56:00,5,BW HANA ALL,U_MANUFACTURING,CV_CAP
user9,Ticket Dashboard 8,/SAP Template/HR,WebI,0,2025-03-01 01:53:00,11,XYZ,U_MANUFACTURING,CV_CAP
user44,Production Plan,/SAP Template/Sales,WebI,1,2025-11-21 06:58:00,13,ECC_CONN,U_PRODUCTION,
user108,Forecast Report,/User Folders/user108/Reports,Crystal,0,2024-04-16 19:17:00,8,HANA_CONN2,U_HR_MASTER,CV_HR
user154,Sales Summary,/User Folders/user154/Dashboards,WebI,1,2024-02-28 20:47:00,3,HANA_CONN2,U_PRODUCTION,CV_PROD
user174,Ticket Dashboard,/User Folders/user174/Dashboards,WebI,0,2024-10-27 16:42:00,1,API_GATEWAY,U_HR_MASTER,
user204,HR Attrition,/User Folders/user204/Analysis,WebI,0,2023-07-01 14:46:00,86,ORACLE_LINK,U_SALES_ANALYSIS,CV_SLS
user141,PO Details,/SAP Template/Inventory,Crystal,0,2024-03-10 22:56:00,3,ORACLE_LINK,U_MANUFACTURING,CV_CAP
user210,Sales Summary,/User Folders/user210/Dashboards,WebI,1,2024-08-15 06:52:00,1,ECC_CONN,U_SERVICE,
user227,PO Details 5,/User Folders/user227/Dashboards,Crystal,0,2024-04-30 17:14:00,3,XYZ,U_FINANCIALS,CV_FIN
user166,Customer Insights,/User Folders/user166/Reports,WebI,0,2025-05-02 05:43:00,6,Move HANA ALL,U_FINANCIALS,CV_FIN
user112,Production Plan,/User Folders/user112/Dashboards,WebI,1,2024-04-08 12:00:00,8,API_GATEWAY,U_SERVICE,
user86,Capacity Planning,/User Folders/user86/Reports,Crystal,1,2024-03-30 13:53:00,104,BW HANA ALL,U_SALES_ANALYSIS,CV_SLS
user160,HR Attrition,/SAP Template/Sales,WebI,1,2023-07-07 22:41:00,117,EXT_REPORT_CONN,U_PRODUCTION,
user85,Sales Summary 2,/User Folders/user85/Dashboards,Crystal,1,2025-03-31 04:43:00,34,BW HANA ALL,U_INVENTORY,CV_INV
user223,Ticket Dashboard,/User Folders/user223/Reports,WebI,1,2023-08-06 01:15:00,8,XYZ,U_SERVICE,CV_SERV
user55,HR Attrition,/User Folders/user55/Dashboards,Crystal,1,2025-09-02 15:12:00,17,ORACLE_LINK,U_HR_MASTER,CV_HR
user191,Inventory Snapshot 15,/User Folders/user191/Reports,Crystal,0,2025-05-29 06:21:00,3,LEGACY_SYS,U_FINANCIALS,
user173,Capacity Planning,/User Folders/user173/Reports,Crystal,1,2024-02-16 02:19:00,5,API_GATEWAY,U_FINANCIALS,
user173,Production Plan,/User Folders/user173/Analysis,WebI,1,2025-05-01 09:41:00,7,HANA_CONN2,U_HR_MASTER,CV_HR
user242,Production Plan 3,/User Folders/user242/Dashboards,WebI,1,2025-06-06 15:08:00,99,LEGACY_SYS,U_SERVICE,
user50,Sales Summary 14,/SAP Template/Manufacturing,WebI,1,2023-09-19 01:02:00,5,ECC_CONN,U_PRODUCTION,
user119,Inventory Snapshot,/User Folders/user119/Analysis,Crystal,0,2023-04-12 18:34:00,9,XYZ,U_MANUFACTURING,CV_CAP
user245,Capacity Planning,/SAP Template/Inventory,WebI,1,2025-04-12 12:51:00,4,EXT_REPORT_CONN,U_HR_MASTER,
user36,Inventory Snapshot,/SAP Template/HR,WebI,0,2023-06-29 23:55:00,1,XYZ,U_HR_MASTER,CV_HR
